Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
else,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.013s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.291s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.002s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
out.println(body),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.090s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
if (var_customer_token == 0),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
else,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.005s,PASSED
response = sendRequest(request),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.109s,PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
headerProps = request.getHttpHeaderProperties(),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
"for ([a = 0, a < headerProps.size(), (a++)])",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.005s,PASSED
body_content = responseBodyContent,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
status_code = statusCode,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
out.println(respDataMap),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
out.println(var_expected_rc),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
out.println(rc_ref.getRCName()),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.003s,PASSED
if (result == false),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
else,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.007s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:14,2019-12-17 11:10:15,0.206s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
out.println(body),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.000s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.035s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
if (var_customer_token == 0),,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.001s,PASSED
else,,,,2019-12-17 11:10:14,2019-12-17 11:10:14,0.003s,PASSED
response = sendRequest(request),,,,2019-12-17 11:10:14,2019-12-17 11:10:15,0.095s,PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
headerProps = request.getHttpHeaderProperties(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"for ([a = 0, a < headerProps.size(), (a++)])",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.002s,PASSED
body_content = responseBodyContent,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
status_code = statusCode,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(respDataMap),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(var_expected_rc),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(rc_ref.getRCName()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.003s,PASSED
if (result == false),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.004s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.214s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(body),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.054s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
if (var_customer_token == 0),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.002s,PASSED
response = sendRequest(request),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.096s,PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
headerProps = request.getHttpHeaderProperties(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"for ([a = 0, a < headerProps.size(), (a++)])",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.005s,PASSED
body_content = responseBodyContent,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
status_code = statusCode,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(respDataMap),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(var_expected_rc),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(rc_ref.getRCName()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.005s,PASSED
if (result == false),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.004s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.279s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(body),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.127s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
if (var_customer_token == 0),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.003s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.005s,PASSED
response = sendRequest(request),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.095s,PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
headerProps = request.getHttpHeaderProperties(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"for ([a = 0, a < headerProps.size(), (a++)])",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
body_content = responseBodyContent,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
status_code = statusCode,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(respDataMap),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(var_expected_rc),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(rc_ref.getRCName()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.002s,PASSED
if (result == false),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.003s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.193s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(body),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.039s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
if (var_customer_token == 0),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.002s,PASSED
response = sendRequest(request),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.109s,PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
headerProps = request.getHttpHeaderProperties(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"for ([a = 0, a < headerProps.size(), (a++)])",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
body_content = responseBodyContent,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
status_code = statusCode,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(respDataMap),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(var_expected_rc),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(rc_ref.getRCName()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
if (result == false),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.002s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.187s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
out.println(body),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.038s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
if (var_customer_token == 0),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
response = sendRequest(request),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.092s,PASSED
a = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
headerProps = request.getHttpHeaderProperties(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"for ([a = 0, a < headerProps.size(), (a++)])",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
body_content = responseBodyContent,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
status_code = statusCode,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(respDataMap),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(var_expected_rc),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(rc_ref.getRCName()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.003s,PASSED
if (result == false),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
else,,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.004s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_updateBilling/TC_updateBillingUpdateSendNotif,,,,2019-12-17 11:10:15,2019-12-17 11:10:16,0.221s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"billing_id"":"""" + var_billing_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_status"":"""" + var_billing_status + """","" + """"verified_flag"":"""" + var_verified_flag + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(plain),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.001s,PASSED
out.println(body),,,,2019-12-17 11:10:15,2019-12-17 11:10:15,0.000s,PASSED
"request = findTestObject(""E_Wallet/obj_updateBilling2"")",,,,2019-12-17 11:10:15,2019-12-17 11:10:16,0.051s,PASSED
