Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_createBillingCustomer_push_notif,,,,2019-11-30 12:40:21,2019-11-30 12:40:25,4.078s,INCOMPLETE
,,,,,,,
Test Cases/Account/TC_loginCustomer/rian_project_Login_Customer_CICD,,,,2019-11-30 12:40:22,2019-11-30 12:40:25,3.091s,PASSED
"var_enciphered_pin = SecureUtils.doEncryptPinRsaEwallet(dev_public_pem_file, login_access_code)",,,,2019-11-30 12:40:22,2019-11-30 12:40:23,1.105s,PASSED
model = model,,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.001s,PASSED
println(model),,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.003s,PASSED
plain = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.001s,PASSED
println(cicdphonenumber),,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.001s,PASSED
global_phone_number = cicdphonenumber,,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.001s,PASSED
"if (model == ""0"")",,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.000s,PASSED
else,,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.003s,PASSED
out.println(plain),,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.007s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, aes_key_org_texo)",,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.021s,PASSED
"body = ""{""organisation_id"":"""" + organisation_id + """",""data"":"""" + encipheredData + """",""lang"":"""" + lang + """"}""",,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.001s,PASSED
out.println(body),,,,2019-11-30 12:40:23,2019-11-30 12:40:23,0.001s,PASSED
"request = findTestObject(""Account/obj_loginCustomer"")",,,,2019-11-30 12:40:23,2019-11-30 12:40:24,0.050s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-11-30 12:40:24,2019-11-30 12:40:24,0.014s,PASSED
response = sendRequest(request),,,,2019-11-30 12:40:24,2019-11-30 12:40:25,1.019s,PASSED
body_content = responseBodyContent,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.008s,PASSED
status_code = statusCode,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.016s,PASSED
out.println(respDataMap),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.003s,PASSED
rc_ref = expected_rc).getEnumRC(),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.015s,PASSED
out.println(expected_rc),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
out.println(rc_ref.getRCName()),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.002s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.002s,PASSED
"rcIsTrue = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.024s,PASSED
"httpRespIsTrue = verifyEqual(statusCode, rc_ref.getHttpResponse())",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.005s,PASSED
if (rc_ref == RC00),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.008s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_createBilling/TC_createBillingCustomer_Update_Send_Notif,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.765s,FAILED
trace_number = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
trace_number = Math.random() * 10000000,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.011s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"trx_type_id"":"""" + var_trx_type_id + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"to"":"""" + var_to + """","" + """"to_id"":"""" + var_to_id + """","" + """"amount"":"""" + var_amount + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """","" + """"trace_number"":""TN"" + trace_number + """","" + """"need_verify"":"""" + var_need_verify + """","" + """"phone_number"":"""" + var_phone_number + """","" + """"qr_unique_code"":"""" + var_unique_code + """"}""",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.002s,PASSED
out.println(plain),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.002s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
out.println(body),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
"request = findTestObject(""E_Wallet/obj_createBillingCustomer"")",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.067s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
response = sendRequest(request),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.448s,PASSED
body_content = responseBodyContent,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.003s,PASSED
status_code = statusCode,,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
out.println(respDataMap),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
out.println(var_expected_rc),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
out.println(rc_ref.getRCName()),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.000s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.001s,PASSED
"result = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-11-30 12:40:25,2019-11-30 12:40:25,0.020s,FAILED
